,Time,S0,I0,S1,I1,S2,I2,S3,I3,S4,I4,S5,I5,S6,I6,S7,I7,S8,I8,S9,I9,S10,I10,S11,I11,S12,I12,S13,I13,S14,I14,S15,I15,S16,I16,S17,I17,S18,I18,S19,I19,S20,I20,S21,I21,S22,I22,S23,I23,S24,I24,S25,I25,S26,I26,S27,I27,S28,I28,S29,I29,S30,I30,S31,I31,S32,I32,S33,I33,S34,I34,S35,I35,S36,I36,S37,I37,S38,I38,S39,I39,S40,I40,S41,I41,S42,I42,S43,I43,S44,I44,S45,I45,S46,I46,S47,I47,S48,I48,S49,I49,S50,I50,S51,I51,S52,I52,S53,I53,S54,I54,S55,I55,S56,I56,S57,I57,S58,I58,S59,I59,S60,I60,S61,I61,S62,I62,S63,I63,S64,I64,S65,I65,S66,I66,S67,I67,S68,I68,S69,I69,S70,I70,S71,I71,S72,I72,S73,I73,S74,I74,S75,I75,S76,I76,S77,I77,S78,I78,S79,I79
17,0.2078725884330646,16,68,11,61,11,64,21,56,16,45,19,56,10,66,14,65,15,58,15,56,23,54,13,64,14,54,10,68,14,58,11,62,15,57,9,59,13,50,15,62,12,57,9,61,18,59,11,53,13,62,18,59,14,66,14,54,16,54,13,61,21,46,22,48,12,50,16,56,11,55,11,60,14,64,14,51,8,58,9,69,15,61,11,59,13,60,10,58,18,61,15,53,10,68,15,63,16,58,10,62,17,54,13,54,6,57,14,61,12,61,16,56,13,52,11,64,14,57,0,0,11,70,10,60,25,50,16,57,17,57,14,58,17,52,10,64,18,48,18,53,19,52,11,62,13,58,11,66,6,61,15,53,16,60,12,61,15,60,6,54
18,0.2212895785128296,20,64,11,62,9,66,20,57,22,39,17,57,12,62,14,65,14,56,12,57,22,54,12,64,12,54,16,63,15,56,10,62,10,60,7,59,11,51,13,62,16,51,8,62,19,58,13,51,10,64,19,58,14,65,17,48,12,54,16,58,22,43,19,49,11,49,16,55,12,54,13,59,18,60,15,51,7,58,11,67,10,63,12,58,12,59,8,59,19,60,16,53,10,67,14,63,20,54,15,58,15,54,13,53,7,56,14,61,10,62,16,55,12,50,9,66,12,59,0,0,8,72,11,59,24,52,15,57,15,59,15,56,17,51,16,60,16,49,21,50,18,52,15,57,13,57,12,65,6,58,14,52,16,59,11,63,18,57,6,54
19,0.23498541959771502,17,62,9,61,8,66,21,54,18,39,20,53,11,64,16,64,13,55,15,54,25,51,11,64,13,53,16,62,15,55,6,66,13,57,7,55,13,51,12,61,15,51,8,61,21,56,13,52,9,62,21,58,18,62,16,48,13,53,15,58,23,42,20,47,14,47,15,56,11,56,15,56,16,63,10,52,10,52,11,67,14,58,13,55,11,58,8,57,19,58,16,49,10,67,14,63,23,51,15,57,15,52,14,52,10,54,15,59,18,54,15,56,12,49,7,65,13,57,0,0,8,69,8,61,21,54,12,60,17,57,17,55,16,50,18,57,17,48,19,52,18,52,19,52,14,54,14,62,6,58,12,52,18,58,15,60,15,59,3,54
20,0.24885834810884078,21,59,5,65,11,61,21,54,17,39,19,51,12,61,13,66,11,53,13,57,23,52,10,66,10,55,17,61,17,51,6,66,12,58,9,51,15,47,10,63,12,51,8,58,21,58,17,49,10,60,17,60,15,67,18,45,17,49,13,60,20,43,16,51,12,48,16,54,12,54,15,55,17,62,10,50,10,52,13,63,11,60,13,54,8,61,12,53,18,59,13,52,14,62,11,64,18,54,14,58,15,50,8,57,11,54,13,61,16,57,16,54,11,48,7,63,13,56,0,0,10,64,9,59,18,57,13,60,15,58,18,51,14,52,22,55,16,46,21,51,17,51,20,50,14,53,11,64,8,54,11,50,16,59,17,58,15,58,2,55
21,0.26295313022985306,19,60,6,63,10,60,18,53,15,40,19,50,10,60,10,66,9,56,15,54,22,53,10,63,11,54,16,59,15,52,5,66,15,54,10,48,15,45,10,62,11,48,11,56,20,60,16,50,7,62,19,55,13,69,15,48,13,51,14,58,15,46,15,51,15,45,18,52,12,53,15,54,16,64,14,45,7,56,16,60,8,61,11,53,9,60,11,51,16,57,16,48,14,61,10,63,16,55,14,56,20,46,9,56,16,49,14,59,15,57,17,52,11,47,5,63,9,59,0,1,13,59,10,57,16,59,10,63,13,59,16,51,13,52,21,56,22,42,19,51,19,49,18,52,15,50,15,60,8,51,12,48,12,63,19,55,14,60,3,54
22,0.2771851943171831,17,61,6,61,9,61,17,53,13,42,20,49,9,59,11,63,8,57,17,52,23,51,9,63,10,53,13,60,13,54,7,62,10,59,11,46,17,42,8,65,11,48,9,58,15,65,12,51,7,62,18,55,13,69,11,52,14,49,15,56,16,44,13,53,14,45,15,55,10,54,14,53,13,64,12,47,6,53,13,62,6,61,9,55,9,60,11,50,14,59,15,48,15,60,10,64,12,57,20,50,18,46,9,56,13,51,9,62,15,57,18,50,10,44,7,59,10,58,0,1,10,57,12,55,15,58,13,56,11,61,19,48,13,52,20,58,23,40,18,49,17,50,15,57,16,47,13,60,6,54,12,47,14,60,20,53,15,59,4,53
23,0.2915746192161564,16,60,8,59,10,58,17,54,12,43,18,51,7,60,12,61,9,56,17,53,19,54,8,61,9,50,12,59,14,52,9,60,4,64,11,45,14,42,11,62,10,49,10,57,18,61,11,51,8,60,17,54,10,71,10,50,15,48,13,57,16,39,14,50,16,43,13,55,11,52,13,53,14,63,13,46,5,54,14,61,5,61,10,54,6,60,10,51,13,58,16,47,16,59,10,63,10,57,19,50,19,45,10,54,14,50,11,57,15,58,17,50,13,41,5,61,12,57,0,1,11,54,12,53,16,57,15,54,9,60,17,48,13,50,18,56,24,39,24,44,17,50,16,57,16,46,9,64,6,54,9,47,16,57,22,51,17,54,5,52
24,0.3061874040210372,16,56,10,55,9,54,16,54,13,42,16,53,10,57,13,58,10,56,14,53,19,51,7,61,8,49,13,56,11,56,11,58,5,63,12,44,14,40,14,59,11,48,9,56,19,60,12,49,9,57,13,56,10,71,9,50,14,48,10,60,14,39,12,51,15,43,9,59,12,49,16,50,15,62,12,48,6,54,10,65,5,59,11,52,5,60,10,50,9,62,16,45,13,60,9,61,14,53,19,51,18,43,9,54,12,51,14,54,12,60,11,56,14,41,7,59,15,55,0,2,13,51,10,55,16,57,14,54,9,58,16,48,13,49,16,55,20,42,22,48,12,50,15,58,16,45,11,61,7,54,9,43,20,52,17,54,15,56,6,52
25,0.3209314876385199,14,57,10,52,9,52,16,53,11,43,16,50,12,56,13,58,10,56,13,55,18,52,6,62,8,48,12,57,11,53,13,56,5,61,11,43,13,41,11,56,10,48,8,57,19,61,11,50,6,58,12,56,9,71,10,49,14,47,12,55,13,38,11,50,13,44,9,58,15,47,14,48,15,62,11,49,6,51,13,61,4,60,14,49,7,57,12,49,10,58,15,43,13,59,12,57,16,51,17,51,17,44,10,53,13,47,13,53,10,62,10,57,14,37,8,57,15,54,0,2,13,51,13,51,19,53,9,57,11,56,14,49,12,49,18,49,17,46,23,48,16,47,15,58,15,47,14,59,5,56,10,43,15,55,16,55,16,53,5,53
26,0.33585892046826754,12,57,12,50,6,55,17,51,13,41,16,49,12,55,14,55,8,56,11,56,17,51,9,57,9,47,10,57,11,52,15,53,4,61,13,40,14,38,13,52,10,46,10,55,20,59,12,48,9,53,11,56,12,66,12,46,10,49,11,55,13,38,10,51,11,43,11,54,11,50,12,49,15,62,10,51,7,50,14,59,7,57,13,50,6,57,11,50,11,56,15,43,9,61,12,55,17,50,17,49,20,45,10,51,12,48,14,51,10,61,13,55,12,38,8,55,12,57,0,2,0,0,11,53,19,53,5,57,10,54,14,48,11,49,21,48,12,50,23,46,15,46,16,57,12,48,15,58,6,55,9,44,16,52,14,55,18,50,8,50
27,0.3510142884818356,13,55,12,50,5,54,16,52,16,38,15,47,12,54,16,54,10,54,12,54,16,53,12,52,10,46,9,58,15,46,15,51,7,57,11,42,15,37,11,52,11,43,7,58,20,57,13,47,10,51,11,55,9,67,8,49,9,47,13,51,14,38,12,49,10,43,13,51,11,49,12,49,19,60,9,52,4,52,14,57,9,55,14,49,7,55,13,49,7,60,19,38,9,60,9,59,15,52,16,50,17,46,12,49,11,48,14,49,9,61,13,53,15,35,6,56,15,52,0,0,0,1,11,53,18,55,9,51,10,52,14,47,11,48,21,46,15,48,14,55,18,43,13,60,11,47,17,55,5,56,9,44,17,50,13,55,18,49,7,51
28,0.3665340615533783,12,54,14,47,6,53,18,51,17,39,18,46,10,52,17,53,8,55,9,57,18,50,10,53,12,42,9,56,15,45,14,52,7,53,12,40,17,34,11,51,12,41,7,57,24,54,9,52,9,51,12,53,10,65,7,51,10,45,13,50,12,40,15,46,8,42,14,50,12,47,12,48,18,59,9,52,6,49,15,54,11,51,16,45,9,53,14,48,5,61,20,36,8,60,8,58,15,52,17,50,16,46,11,46,9,48,14,49,12,57,12,53,14,35,8,55,13,53,0,0,0,1,12,52,17,55,11,46,10,52,14,47,9,50,23,44,16,45,15,54,19,42,10,62,11,46,16,56,6,54,11,44,18,50,13,50,17,52,6,49
29,0.38237275529737946,14,52,16,45,7,53,21,48,17,37,18,43,9,53,18,53,8,55,10,55,20,47,12,51,9,44,9,55,14,43,16,49,8,50,11,39,18,32,10,51,13,40,7,56,25,54,9,52,11,48,12,53,9,64,7,49,8,46,15,46,11,39,17,44,8,42,16,47,10,48,11,50,20,57,11,50,6,46,15,54,10,54,15,46,6,54,18,45,8,57,24,32,10,57,9,54,15,52,17,49,14,47,9,46,10,45,16,47,12,56,13,50,10,39,13,49,14,51,0,0,0,1,9,53,16,55,11,45,10,52,17,43,12,48,20,47,13,48,17,53,20,42,10,61,8,48,17,55,5,55,12,43,18,50,13,50,12,57,6,49
30,0.39846164345614227,14,52,17,44,6,54,21,46,19,37,18,43,9,53,16,52,11,51,8,56,21,44,11,52,8,44,11,51,14,44,17,48,8,50,12,38,17,31,9,51,11,42,6,59,24,55,11,50,10,49,9,56,11,61,7,49,9,44,16,44,12,36,17,45,10,39,15,46,9,45,12,46,16,58,10,52,4,44,17,52,8,56,15,45,7,53,16,45,15,53,26,30,11,55,10,49,0,0,16,50,16,42,9,46,10,44,16,48,14,53,12,48,10,39,12,47,11,53,0,0,2,1,9,52,15,55,12,41,10,51,15,44,15,45,21,45,12,48,22,47,17,43,13,59,11,45,16,57,6,55,10,44,18,51,13,49,12,56,4,51
31,0.41489006747855395,14,53,18,43,6,53,22,47,16,39,14,45,10,52,15,52,14,46,10,53,17,47,10,52,9,43,11,49,13,43,18,49,6,52,12,38,15,31,9,51,11,38,7,59,18,58,13,49,9,48,9,54,10,60,7,49,14,40,14,47,16,31,14,47,10,39,14,46,14,42,14,42,17,58,10,52,6,42,17,52,10,53,14,45,7,53,13,48,15,53,24,29,12,53,9,50,0,0,17,49,16,39,8,45,9,46,15,48,13,53,9,50,11,38,11,47,12,52,0,0,2,1,11,49,14,55,17,37,11,50,17,42,14,45,22,45,10,48,23,49,14,45,15,54,10,45,18,55,8,51,7,46,15,53,14,47,9,57,4,49
32,0.43149350487103094,14,52,15,45,7,52,22,46,18,37,12,47,10,52,12,57,12,47,9,53,16,48,11,51,11,41,10,48,13,41,19,47,8,48,11,37,9,35,7,52,11,39,8,57,15,60,10,50,7,47,6,56,10,59,9,48,14,40,17,45,15,32,13,48,11,37,15,44,11,44,10,46,19,55,12,48,6,41,15,52,9,51,14,44,7,52,12,48,13,55,22,32,10,52,14,45,0,0,18,45,13,41,10,40,7,46,15,48,13,53,9,49,10,38,11,44,13,49,0,0,2,1,11,49,13,55,16,37,13,48,17,39,12,45,21,45,9,48,22,50,10,46,14,54,11,44,16,56,8,50,9,43,13,54,14,42,10,55,7,45
33,0.4483399229397636,14,52,11,48,8,51,23,45,17,40,12,46,13,49,13,57,8,52,11,49,14,49,11,51,15,35,11,46,12,42,18,47,11,47,9,38,10,34,7,52,13,37,7,58,14,58,13,48,7,46,8,54,11,58,9,46,15,38,17,42,15,31,11,47,12,36,14,43,10,45,13,44,21,50,11,46,7,40,14,52,9,50,12,44,8,52,12,47,20,47,24,29,11,50,13,46,0,0,15,49,14,37,11,39,8,42,15,48,13,51,8,48,8,38,13,43,13,48,0,0,2,1,12,45,10,54,16,34,14,48,17,36,11,46,19,46,12,44,15,54,9,46,17,54,13,42,15,54,8,50,6,45,17,50,14,41,11,53,7,44
34,0.4656869709809687,13,50,12,47,11,48,23,46,18,37,17,42,12,48,15,54,9,48,12,47,17,46,12,48,12,37,11,45,13,39,16,48,10,48,12,34,9,35,6,53,14,36,9,53,15,55,15,46,8,45,9,48,10,57,6,49,14,37,16,39,15,32,11,45,14,33,13,44,13,40,14,44,18,51,11,45,5,42,13,54,7,51,12,44,10,49,13,46,17,47,25,27,11,49,13,45,0,0,14,47,20,33,9,40,9,40,15,46,11,52,10,46,7,36,13,43,15,43,0,0,2,2,13,42,11,51,16,36,14,46,13,40,12,43,17,47,15,41,16,52,9,45,17,52,14,41,19,49,9,49,10,38,16,49,16,38,12,51,8,41
35,0.48354945788178244,12,49,11,48,13,46,19,50,17,35,16,43,12,47,15,53,10,45,11,46,17,43,12,47,13,36,10,45,14,38,16,48,14,44,10,37,10,35,10,44,14,35,13,46,11,58,15,45,11,41,12,45,7,60,7,48,10,40,17,35,18,30,13,42,9,37,12,44,15,37,14,45,16,51,12,42,4,43,16,51,10,47,10,44,13,45,13,46,16,46,20,32,9,51,14,42,0,0,13,47,23,30,9,39,11,37,16,45,11,52,14,40,5,35,15,39,14,42,0,0,2,2,15,42,12,50,16,36,17,40,13,38,10,44,18,45,13,41,16,52,8,45,17,51,13,42,17,50,8,48,13,36,19,47,19,37,16,46,9,39
36,0.5017861845809729,11,47,12,45,14,46,19,50,17,36,15,44,12,47,12,56,12,39,9,47,18,42,13,47,15,34,12,42,15,35,13,50,15,41,9,39,11,34,16,39,14,35,14,45,17,53,13,46,9,39,13,44,9,57,7,45,9,39,15,35,20,29,10,44,10,37,12,43,13,38,15,41,19,48,13,43,8,34,15,52,12,42,6,45,13,45,15,45,16,46,19,33,8,51,17,41,0,0,9,50,19,29,10,35,9,37,13,46,9,54,14,39,5,35,13,39,14,41,0,0,3,2,12,44,11,50,15,35,17,39,14,33,10,44,17,44,13,40,19,49,7,45,15,53,13,41,17,50,10,45,13,36,20,45,19,36,17,47,12,36
37,0.5205250101839288,9,48,15,44,15,45,15,49,17,37,19,42,19,40,10,56,12,38,8,47,18,40,10,48,16,33,13,41,15,35,13,50,15,40,8,38,13,31,18,36,13,36,14,45,16,53,14,43,8,39,13,42,10,56,9,43,9,40,16,32,21,27,8,45,12,32,10,46,13,38,11,43,21,44,14,42,7,34,18,51,13,43,9,41,13,45,14,44,15,47,17,34,9,50,15,40,0,0,9,50,17,30,12,32,10,36,12,45,11,51,13,38,4,35,11,41,13,42,0,0,4,2,11,43,13,47,17,31,16,37,11,33,12,42,18,44,14,38,16,52,6,45,15,49,10,43,19,46,11,43,15,33,20,45,22,34,19,45,13,34
38,0.5397232747927114,9,46,14,43,17,42,16,47,13,39,17,44,18,39,12,52,16,33,11,43,18,37,14,44,21,31,11,44,13,37,10,52,17,40,9,37,12,32,19,35,11,38,16,43,14,55,15,41,8,37,14,42,10,54,10,41,11,38,16,33,20,29,8,45,11,33,7,46,16,37,9,44,18,45,12,41,6,35,17,53,16,40,15,35,12,45,16,43,13,47,16,36,9,51,12,44,0,0,14,47,18,30,11,33,11,33,14,44,14,45,15,37,3,36,16,35,11,43,0,0,4,2,11,43,14,47,14,33,15,38,11,32,12,43,17,44,15,35,15,50,9,42,10,54,11,41,15,45,12,42,18,29,11,47,18,35,17,45,14,32
