,Time,S0,I0,S1,I1,S2,I2,S3,I3,S4,I4,S5,I5,S6,I6,S7,I7,S8,I8,S9,I9,S10,I10,S11,I11,S12,I12,S13,I13,S14,I14,S15,I15,S16,I16,S17,I17,S18,I18,S19,I19,S20,I20,S21,I21,S22,I22,S23,I23,S24,I24,S25,I25,S26,I26,S27,I27,S28,I28,S29,I29,S30,I30,S31,I31,S32,I32,S33,I33,S34,I34,S35,I35,S36,I36,S37,I37,S38,I38,S39,I39,S40,I40,S41,I41,S42,I42,S43,I43,S44,I44,S45,I45,S46,I46,S47,I47,S48,I48,S49,I49,S50,I50,S51,I51,S52,I52,S53,I53,S54,I54,S55,I55,S56,I56,S57,I57,S58,I58,S59,I59,S60,I60,S61,I61,S62,I62,S63,I63,S64,I64,S65,I65,S66,I66,S67,I67,S68,I68,S69,I69,S70,I70,S71,I71,S72,I72,S73,I73,S74,I74,S75,I75,S76,I76,S77,I77,S78,I78,S79,I79
19,0.24193965812435694,10,55,10,62,25,48,19,35,14,58,20,54,10,47,14,58,16,53,19,45,16,58,16,50,20,52,11,52,18,53,7,62,20,58,16,56,9,65,10,53,8,63,22,47,10,56,8,55,8,61,15,57,10,56,14,59,20,56,16,59,14,57,12,60,25,52,13,54,19,61,8,69,17,56,21,47,19,56,14,45,7,53,7,64,24,44,16,57,7,61,10,58,15,50,11,54,11,59,13,51,12,58,0,0,18,50,13,63,17,45,19,47,10,55,19,57,11,62,17,50,13,65,16,64,15,53,9,63,8,66,15,53,10,59,7,65,12,58,18,54,18,47,24,44,18,51,20,46,9,62,21,56,22,52,11,54,13,58,13,55
20,0.25625707720212276,10,54,11,61,20,51,17,38,15,58,21,53,10,48,12,58,17,52,19,43,16,58,14,48,14,57,12,51,18,53,8,60,19,60,17,55,12,61,11,50,9,60,22,44,9,55,7,55,9,59,15,57,8,56,14,58,24,53,13,63,11,59,11,61,24,52,13,53,15,63,8,67,16,57,20,48,21,53,13,45,6,53,7,64,22,44,15,57,8,59,12,56,15,50,12,51,10,59,15,49,13,57,0,0,16,51,14,60,15,47,14,51,9,55,14,61,17,56,17,51,12,67,18,62,15,51,12,62,7,67,16,50,12,57,10,61,10,59,18,54,16,49,23,46,20,50,20,48,9,60,18,58,23,51,10,53,16,52,15,52
21,0.27065137954190427,12,52,16,57,16,55,13,39,17,55,23,51,11,46,12,58,15,52,16,45,16,58,12,50,14,56,13,50,17,53,13,55,19,57,19,51,11,59,11,52,12,58,22,43,10,54,7,55,8,58,16,56,7,56,15,54,25,52,15,58,12,57,12,59,23,52,15,50,15,62,11,64,17,58,18,50,21,52,15,45,6,53,7,65,21,42,16,54,9,58,11,56,18,48,9,54,10,59,17,47,10,58,0,0,13,53,14,58,13,47,15,50,6,57,13,61,13,59,16,51,11,67,18,62,20,46,13,58,8,65,15,51,11,56,12,58,11,59,17,52,14,50,26,43,21,50,20,48,6,61,18,58,19,55,11,50,17,50,11,54
22,0.28529126619439676,15,46,14,57,14,55,14,37,16,56,22,49,11,44,16,54,19,45,16,46,13,58,10,52,15,54,20,44,14,53,12,53,18,55,18,52,12,56,12,50,14,56,20,45,13,50,9,53,6,59,16,54,7,55,12,57,20,56,15,59,13,52,9,61,25,51,13,49,13,61,7,68,11,63,17,52,22,51,17,42,7,49,7,65,20,42,14,53,10,57,10,56,17,47,9,55,9,57,15,48,10,57,0,0,11,55,13,58,14,45,14,50,7,56,12,64,11,59,18,48,8,69,17,63,21,45,14,55,10,61,16,49,11,56,8,61,12,60,16,52,15,50,25,44,20,46,21,45,5,60,16,58,17,54,8,51,16,51,14,50
23,0.30022469618445324,11,50,15,53,12,56,15,36,21,51,24,48,11,44,17,51,15,48,17,44,16,54,9,51,14,52,20,45,16,49,12,53,20,53,14,55,11,55,12,49,18,51,20,44,17,48,12,51,9,56,13,58,6,56,12,57,18,57,14,59,16,49,12,58,26,50,12,48,13,62,7,66,9,65,19,52,19,54,17,40,8,46,8,61,16,45,13,54,14,53,13,51,16,47,9,55,10,55,16,45,9,57,0,0,11,53,14,54,15,43,15,49,7,56,17,57,11,57,18,48,10,68,17,62,19,46,16,53,9,60,16,48,15,49,8,59,11,60,13,54,19,44,23,45,18,47,17,47,5,57,15,59,15,55,11,47,19,51,15,50
24,0.3153466454293689,16,43,15,53,15,54,16,35,18,53,20,51,13,41,16,51,15,47,17,43,12,56,9,49,13,53,20,44,17,49,11,50,17,55,15,55,12,53,15,46,17,50,22,42,18,47,13,52,10,54,17,54,6,56,11,54,14,60,15,57,18,47,12,58,24,53,12,49,13,60,9,63,8,62,18,53,17,55,18,40,8,43,10,59,18,43,11,57,14,50,14,50,16,46,10,55,10,55,15,45,9,56,0,0,11,52,14,53,10,46,16,47,9,54,16,57,12,56,20,45,9,69,17,62,19,47,18,51,9,59,12,50,14,50,9,58,11,59,18,49,15,47,22,45,22,43,15,48,8,55,13,61,17,52,11,46,21,45,14,51
25,0.3307161340503089,16,43,14,52,15,54,19,32,18,52,14,54,13,41,17,50,14,47,18,42,10,53,7,50,13,52,22,43,16,48,11,50,18,54,13,55,13,50,16,46,18,50,20,44,19,45,12,53,10,55,17,53,6,55,11,54,10,64,12,58,21,43,9,59,20,57,11,46,11,60,9,62,8,60,16,54,15,54,19,39,9,42,11,55,17,43,15,54,16,48,16,50,17,43,9,55,10,54,16,42,7,57,0,0,9,53,13,52,13,43,20,44,11,51,13,58,12,56,17,45,8,68,16,62,17,48,16,52,11,55,12,48,11,52,9,56,11,58,17,49,14,48,22,46,22,43,18,45,10,51,10,63,18,52,10,47,18,47,14,50
26,0.3463033962691447,20,38,16,49,19,49,19,31,19,49,11,56,13,41,16,51,13,48,18,42,11,48,6,50,18,48,20,45,16,49,11,50,15,58,15,53,13,48,13,47,18,51,17,45,20,43,13,52,8,56,15,54,7,54,13,50,12,62,13,57,18,45,12,56,18,59,12,44,12,59,8,61,8,58,17,50,13,55,17,41,10,41,13,52,19,41,13,55,13,49,15,50,17,40,11,52,8,55,18,41,8,55,0,0,12,49,14,50,11,42,20,43,11,48,13,58,13,54,19,42,7,69,13,65,18,47,18,50,15,52,13,48,11,52,8,55,15,53,19,46,13,48,23,44,15,50,16,45,9,52,10,63,23,49,10,45,16,46,14,47
27,0.362184565129609,17,41,13,51,14,52,17,32,20,49,13,56,18,35,16,50,14,46,15,42,9,45,10,46,19,48,19,46,14,50,6,53,14,59,15,54,13,47,12,46,15,53,17,45,17,46,9,56,8,56,14,55,10,51,16,46,15,58,15,55,18,45,14,54,20,58,11,43,14,56,10,57,8,58,17,51,9,59,18,40,14,37,13,51,19,39,12,57,13,48,17,48,19,38,8,55,5,58,20,38,9,53,0,0,10,50,11,52,11,42,19,42,14,46,15,57,11,53,12,45,6,68,14,63,17,47,16,48,14,52,9,51,10,53,8,52,13,54,18,45,14,47,23,42,14,49,16,44,8,53,13,61,27,45,15,38,12,50,13,47
28,0.3782608049586567,15,40,16,49,14,53,19,32,22,46,12,55,16,36,14,51,12,46,15,41,7,46,11,44,17,50,19,47,12,52,5,51,14,56,13,54,13,43,13,46,11,57,19,45,18,45,10,53,8,54,17,53,8,54,15,45,16,55,17,51,17,47,12,56,16,58,12,42,16,53,6,59,10,55,15,50,8,58,16,42,14,38,12,50,15,43,13,55,12,48,14,50,17,38,10,52,8,51,17,41,10,51,0,0,12,46,10,52,9,42,20,39,14,46,15,57,9,55,14,42,8,63,16,60,16,48,17,47,18,48,9,51,10,52,7,53,15,53,14,48,14,46,22,42,16,44,14,44,11,48,15,59,24,48,16,36,9,51,13,46
29,0.3945382490610481,18,37,15,49,14,51,18,30,22,46,10,56,16,37,16,50,11,44,14,42,5,46,11,41,18,48,22,44,12,53,6,47,17,53,14,52,12,42,15,44,9,59,19,43,20,42,13,52,9,52,23,46,11,53,15,44,17,53,15,51,13,50,9,56,15,57,8,45,16,53,7,57,12,55,19,44,8,56,17,41,15,37,8,54,15,40,11,54,12,50,15,46,16,37,12,49,7,49,13,43,9,51,0,0,12,44,12,48,7,43,15,44,14,42,17,56,13,50,11,44,7,63,18,58,13,48,16,48,19,49,11,50,7,53,6,54,10,57,13,48,13,47,25,40,16,44,11,49,11,47,13,59,20,49,18,33,8,53,17,41
30,0.41106879602001134,14,40,11,51,11,50,17,30,23,43,14,53,14,37,15,47,11,45,12,43,7,44,12,38,17,49,18,48,12,52,13,40,16,52,13,51,10,43,16,43,15,53,17,44,19,41,10,52,11,49,21,48,10,54,14,44,17,51,15,52,12,48,7,58,16,57,8,42,19,49,5,57,13,52,25,42,10,54,16,41,14,37,15,48,13,41,11,53,12,49,14,46,15,38,11,51,10,47,11,45,7,53,0,0,16,42,10,50,8,41,12,45,13,43,15,56,12,51,10,46,9,61,16,56,14,47,16,48,20,49,18,44,9,49,4,51,14,51,15,48,14,44,21,43,16,43,9,49,11,46,11,60,18,51,16,34,9,51,19,39
31,0.42777174621273856,12,42,12,49,10,50,17,30,22,44,14,48,13,36,12,48,12,42,11,42,7,44,11,40,19,46,19,46,11,51,15,36,16,49,11,53,11,42,16,43,13,53,18,43,18,40,12,48,11,49,16,53,7,59,11,44,18,52,17,47,12,49,9,58,16,57,10,40,18,49,8,52,14,49,25,41,12,52,17,39,14,34,18,44,14,38,15,47,8,51,13,46,14,38,12,49,9,46,9,46,6,54,0,0,17,41,9,51,11,39,14,42,12,41,12,58,13,46,9,46,7,61,15,55,14,47,18,45,22,49,0,0,10,45,1,54,15,47,15,47,14,45,17,45,14,44,8,48,9,49,8,63,19,51,16,34,10,49,16,41
32,0.44477958373121457,10,43,13,48,9,50,18,30,17,46,17,45,14,36,12,46,10,42,11,42,7,44,13,38,21,43,17,45,12,51,17,32,15,49,10,54,12,39,16,41,11,55,18,41,15,43,10,49,13,47,13,53,7,57,13,41,15,56,15,48,10,51,11,55,15,57,8,42,16,49,9,50,16,47,23,41,15,48,16,39,16,33,20,43,16,36,15,45,9,49,11,46,12,40,13,49,9,44,9,46,3,56,0,0,18,41,10,51,10,39,10,45,12,41,10,60,15,43,8,46,4,63,13,55,12,49,15,47,21,49,0,0,11,43,3,50,13,48,10,49,14,44,16,47,15,40,11,41,9,48,7,63,16,54,13,34,9,49,16,40
33,0.4620338730086636,8,45,16,45,7,48,12,35,19,42,19,41,13,37,11,46,11,40,12,43,9,41,12,36,17,47,17,45,15,49,17,32,12,52,10,53,10,39,15,41,10,53,17,40,12,44,12,46,16,46,13,53,7,58,14,41,15,56,14,49,9,51,10,56,17,56,13,38,13,52,8,46,15,45,21,40,15,47,15,38,16,35,19,43,16,37,18,41,11,45,8,46,15,35,14,47,5,47,8,47,6,52,0,0,18,41,10,52,12,37,11,45,13,38,10,60,17,38,8,47,8,58,14,54,12,49,12,48,24,46,0,0,10,43,3,49,13,47,9,51,12,47,15,48,13,41,10,40,11,46,9,56,13,53,11,35,11,46,13,40
34,0.47948253709041017,9,43,13,46,5,51,14,34,21,38,18,40,12,37,12,45,11,39,9,45,8,42,12,35,17,43,16,45,16,47,17,30,12,52,13,50,9,39,0,0,12,50,20,35,11,47,12,44,15,48,15,50,7,56,12,42,16,55,11,52,15,47,7,58,16,57,13,37,11,54,8,46,16,45,13,47,12,47,12,40,15,37,18,43,14,38,17,41,12,44,8,46,17,34,13,47,6,46,7,47,6,52,0,0,16,41,7,52,11,37,11,44,11,40,8,60,13,38,7,47,7,59,14,53,13,46,12,48,20,48,0,0,10,42,3,47,13,47,13,47,12,45,13,49,12,38,9,41,10,47,10,55,14,48,10,35,6,48,13,40
35,0.49713764561117435,12,40,16,44,6,49,13,35,18,40,21,36,11,37,9,48,11,37,10,45,8,40,15,33,16,42,13,47,17,44,17,29,12,50,15,45,9,39,0,0,14,47,17,37,12,43,15,42,14,47,15,49,10,51,10,44,16,55,13,47,16,46,6,58,15,56,14,36,10,54,8,46,19,43,14,45,13,43,15,35,14,38,16,44,12,37,14,45,14,43,8,44,17,34,10,48,11,40,7,45,7,50,0,0,15,41,8,51,9,40,11,45,9,42,10,55,14,37,7,46,9,57,15,51,13,46,9,50,19,49,0,0,12,38,5,44,16,43,14,46,11,44,11,50,14,35,9,39,12,43,6,58,11,49,9,35,7,47,14,39
36,0.5152424454384524,15,37,15,44,5,50,13,35,18,38,22,35,11,36,12,46,11,37,7,49,12,37,11,35,15,41,15,44,14,47,14,33,11,51,18,43,9,39,0,0,17,45,15,36,12,43,15,41,14,47,12,51,8,52,14,39,14,55,14,42,16,45,7,56,16,54,14,36,8,52,9,45,22,39,13,47,11,45,14,35,12,39,16,44,12,37,15,45,12,42,8,43,17,34,8,49,12,40,7,44,10,46,0,0,15,38,9,45,10,37,11,43,9,40,9,56,13,37,6,45,11,52,13,54,9,49,10,49,15,52,0,0,14,35,5,43,19,41,14,44,11,44,7,52,14,34,10,37,13,41,7,56,14,45,12,33,7,43,12,41
37,0.533763658746025,16,35,16,44,7,46,13,32,17,37,21,33,8,39,11,47,10,38,6,49,15,34,11,36,17,39,15,42,9,49,14,34,10,48,18,41,10,37,0,0,19,46,11,40,13,44,14,39,14,46,10,52,7,52,13,39,12,56,14,43,14,46,10,52,16,54,14,35,8,52,9,44,19,42,16,44,5,48,15,32,11,38,15,44,13,34,10,50,13,38,9,41,20,31,9,46,14,37,4,46,12,44,0,0,14,37,10,43,12,33,14,40,11,38,10,55,14,35,7,44,18,45,11,55,13,44,13,46,17,47,0,0,15,34,8,39,17,42,11,47,13,42,10,48,10,37,9,37,16,38,9,52,9,46,12,34,9,40,15,39
38,0.5527272677929795,15,35,19,42,7,44,12,33,16,39,19,34,7,37,11,47,10,38,6,48,18,31,12,35,14,42,15,42,10,47,13,36,9,49,18,39,12,35,0,0,21,43,10,39,14,43,15,37,13,47,7,52,5,54,13,39,12,56,16,41,15,43,13,47,13,56,15,34,10,51,13,41,18,44,18,38,7,44,13,33,10,39,13,44,14,34,12,48,11,38,8,42,20,31,9,45,16,33,4,44,14,42,0,0,10,41,9,41,11,33,11,43,12,37,10,54,14,35,9,41,13,45,10,53,10,45,11,45,17,46,0,0,17,32,9,40,16,43,11,48,13,42,10,49,8,39,11,33,16,40,10,52,7,46,13,31,9,39,16,38
