,Time,S0,I0,S1,I1,S2,I2,S3,I3,S4,I4,S5,I5,S6,I6,S7,I7,S8,I8,S9,I9,S10,I10,S11,I11,S12,I12,S13,I13,S14,I14,S15,I15,S16,I16,S17,I17,S18,I18,S19,I19,S20,I20,S21,I21,S22,I22,S23,I23,S24,I24,S25,I25,S26,I26,S27,I27,S28,I28,S29,I29,S30,I30,S31,I31,S32,I32,S33,I33,S34,I34,S35,I35,S36,I36,S37,I37,S38,I38,S39,I39,S40,I40,S41,I41,S42,I42,S43,I43,S44,I44,S45,I45,S46,I46,S47,I47,S48,I48,S49,I49,S50,I50,S51,I51,S52,I52,S53,I53,S54,I54,S55,I55,S56,I56,S57,I57,S58,I58,S59,I59,S60,I60,S61,I61,S62,I62,S63,I63,S64,I64,S65,I65,S66,I66,S67,I67,S68,I68,S69,I69,S70,I70,S71,I71,S72,I72,S73,I73,S74,I74,S75,I75,S76,I76,S77,I77,S78,I78,S79,I79
0,0.0,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55
1,0.0,30,55,30,55,29,56,30,55,30,55,29,54,30,55,30,55,30,55,29,56,29,56,28,56,30,55,31,54,30,55,30,54,31,55,30,55,30,55,30,55,29,56,30,55,30,55,29,56,29,56,30,55,30,55,29,56,29,56,30,55,28,56,30,55,29,56,30,55,30,55,29,56,30,55,30,55,30,55,30,55,30,55,30,54,29,56,30,55,30,55,29,55,30,55,30,55,30,55,29,56,29,56,30,55,30,55,29,55,30,55,31,54,29,56,30,55,30,55,30,55,30,55,31,54,32,54,30,55,30,55,29,56,30,55,30,55,30,55,30,55,30,55,30,55,29,56,27,57,30,55,30,55,29,56,30,55,29,56,30,55
2,0.013746002855202458,24,59,27,56,26,59,29,56,27,57,29,53,25,59,25,58,26,56,27,58,22,63,30,53,27,58,33,51,27,56,26,57,31,55,29,56,31,51,29,53,26,60,25,59,29,58,25,60,26,57,22,62,27,59,28,57,22,62,29,54,21,61,30,55,26,55,28,54,29,55,27,59,29,57,28,56,20,62,29,51,30,54,31,53,26,62,30,56,24,59,25,59,27,57,27,57,29,57,27,58,26,59,23,61,26,59,26,59,25,59,28,57,28,59,30,53,29,56,27,58,31,51,30,53,28,56,26,57,27,58,23,62,29,58,27,57,26,58,28,55,31,54,25,59,27,54,26,57,30,55,29,54,26,59,22,60,23,58,28,55
3,0.027160120507592093,25,58,26,56,23,60,28,57,26,59,26,55,19,65,25,57,25,57,25,59,18,61,32,52,30,54,29,54,24,57,24,60,28,58,24,59,34,49,24,56,22,63,26,59,29,56,24,59,24,59,24,60,28,55,27,58,18,66,24,56,20,61,25,58,28,54,21,60,29,54,27,59,29,57,27,55,18,65,31,50,27,56,26,57,25,61,28,57,17,60,20,61,28,56,23,57,32,54,23,61,23,61,20,62,27,59,26,57,22,62,28,58,23,64,29,55,21,63,27,56,29,53,25,56,29,55,22,60,22,63,21,61,29,57,25,56,26,58,25,57,27,54,21,61,26,55,26,54,22,60,28,55,26,59,24,56,21,60,23,59
4,0.04040297009718161,25,55,22,58,23,61,26,59,20,64,20,60,18,65,26,58,22,59,26,58,22,57,26,56,26,56,28,55,21,60,27,59,25,61,23,60,35,52,26,55,15,68,23,60,33,54,20,62,24,59,27,56,27,54,23,63,21,63,25,56,22,59,20,62,22,59,23,57,26,54,23,63,29,55,23,59,16,68,30,53,26,56,25,59,21,65,29,56,17,58,19,63,29,55,18,59,26,59,26,60,25,57,19,62,22,62,24,58,18,66,28,56,23,63,28,55,18,66,23,58,29,54,23,57,27,56,16,64,18,64,25,57,29,58,24,57,24,59,27,55,26,54,17,63,24,58,25,52,24,57,24,56,27,57,23,57,18,62,26,56
5,0.053474673934450455,22,56,21,60,26,56,20,63,17,66,20,60,18,65,26,58,23,57,26,54,20,60,25,60,26,54,23,58,20,61,25,60,17,68,24,59,35,50,26,55,13,69,17,64,31,56,21,61,23,61,23,60,25,56,19,63,20,63,27,56,21,61,21,60,20,62,22,59,27,53,22,64,30,55,19,62,12,70,29,57,24,57,24,57,22,62,27,57,13,57,17,63,28,52,17,60,20,64,22,64,21,59,19,62,20,61,25,56,18,66,25,59,22,64,22,60,16,65,21,59,24,58,21,58,23,56,13,65,17,64,19,64,25,62,20,61,20,61,23,59,24,55,13,66,25,58,24,51,22,59,17,61,23,62,24,57,17,62,25,57
6,0.06639522812315594,26,53,23,55,26,55,22,59,18,65,17,61,16,66,21,62,24,56,24,55,19,62,25,60,22,58,21,56,18,63,21,60,15,66,24,60,38,49,29,55,9,72,16,61,23,63,19,64,21,63,24,59,24,57,14,67,20,62,22,59,24,59,20,62,17,64,20,60,27,53,24,63,28,57,18,62,13,67,29,57,22,56,22,57,20,64,27,54,15,54,16,61,30,51,19,57,18,66,19,66,21,58,19,60,21,60,24,58,14,69,22,62,19,65,19,62,21,62,21,59,20,62,22,59,27,53,15,62,18,63,17,62,24,61,22,60,19,62,26,57,22,56,12,67,22,61,24,48,23,57,14,62,21,61,22,57,16,63,23,55
7,0.0792952605215405,18,59,23,55,27,55,20,61,18,67,17,61,14,66,21,60,22,58,23,57,17,61,23,62,21,59,20,56,18,62,16,63,17,65,20,63,32,55,27,56,10,70,17,60,25,59,18,64,20,62,20,64,24,57,18,63,18,64,22,58,21,60,21,60,17,64,12,67,23,56,26,59,27,58,18,61,15,63,27,58,16,62,23,56,17,66,22,58,17,51,17,61,29,53,18,57,18,66,17,67,19,57,19,59,17,64,25,57,12,70,19,64,19,64,16,63,20,61,15,61,20,61,22,59,21,58,18,60,14,67,16,62,26,61,16,63,23,59,25,59,20,56,14,64,20,64,23,48,24,59,11,65,15,64,23,55,20,57,22,56
8,0.09209045502631266,17,59,21,57,24,62,19,61,20,64,15,60,16,62,21,60,24,55,0,0,16,61,21,64,21,58,20,56,18,62,16,63,20,60,18,65,32,56,25,57,11,69,17,59,20,63,13,66,17,65,20,63,21,57,20,59,16,62,26,56,19,62,21,59,16,61,16,63,13,64,27,58,23,61,20,58,18,60,24,59,16,62,24,53,19,67,23,55,16,51,18,59,26,55,17,58,16,66,16,65,18,59,17,58,17,64,20,62,14,65,16,66,15,68,16,63,0,0,16,59,20,62,20,60,20,59,15,63,14,67,17,60,30,57,14,65,20,63,25,56,18,57,14,62,20,63,20,50,21,60,11,65,12,66,26,54,17,58,26,54
9,0.10491471705183933,20,57,21,57,18,65,19,61,20,62,9,66,15,63,20,63,24,55,0,0,12,63,19,66,20,59,19,54,21,61,17,61,21,60,14,66,26,60,20,58,11,68,17,59,19,63,12,66,13,66,21,61,21,57,22,57,18,59,29,53,17,65,19,59,18,60,12,67,14,62,27,56,20,63,19,60,16,63,25,56,15,63,23,53,21,66,23,57,15,51,21,56,26,56,16,57,13,67,14,66,21,57,16,59,18,63,18,61,18,62,18,65,13,66,17,61,0,0,15,61,18,62,24,55,22,57,15,59,15,64,15,59,28,59,18,60,18,64,20,61,17,56,13,62,21,61,20,49,25,56,8,65,13,65,24,57,15,59,24,55
10,0.11772548526003566,16,60,20,56,20,65,18,61,17,61,10,64,17,60,13,69,25,56,0,0,11,63,18,67,17,61,18,56,20,61,18,60,17,62,14,65,26,59,17,60,12,65,16,59,20,59,11,67,14,65,19,63,21,56,19,58,20,57,26,54,17,64,19,59,19,57,14,64,18,59,21,63,18,65,15,64,17,62,19,62,15,61,22,53,18,69,21,56,15,51,22,56,25,59,18,56,10,69,14,66,24,54,15,59,15,62,19,59,15,61,20,64,13,65,19,59,0,1,12,62,19,59,22,55,24,56,15,59,10,67,17,54,29,57,15,63,20,60,16,63,15,57,11,64,18,64,22,47,18,62,9,60,12,65,21,57,16,59,25,53
11,0.13053070365073519,16,59,17,58,19,64,19,61,16,62,11,63,17,59,14,69,26,54,0,0,10,64,13,69,18,59,17,56,22,56,15,62,21,58,14,64,24,60,15,62,12,63,19,55,21,57,13,65,13,65,23,60,22,54,22,54,18,60,19,61,18,62,22,56,18,58,14,60,17,61,17,66,15,66,14,64,16,64,17,59,14,60,22,52,18,69,20,56,15,51,17,59,23,59,16,58,10,67,16,63,18,60,14,57,12,65,16,62,15,60,17,67,14,59,20,59,0,1,15,60,16,62,18,56,24,55,14,59,7,69,17,54,29,55,14,62,16,64,17,64,16,55,13,63,17,64,21,46,16,64,10,58,11,65,20,59,14,60,25,52
12,0.14342120419987578,16,58,20,56,16,67,18,63,13,66,14,59,15,60,13,70,24,56,0,0,11,62,17,63,18,60,19,55,25,53,14,60,16,62,16,58,25,59,15,62,9,62,16,59,19,60,11,65,9,66,19,63,23,52,21,55,19,59,17,62,17,63,21,56,16,59,12,62,16,63,15,68,15,66,10,66,12,66,15,61,13,61,26,50,17,68,20,56,16,50,13,63,23,58,15,58,11,66,17,63,18,58,11,58,18,57,15,61,12,62,19,66,11,62,20,60,1,1,15,62,11,66,19,56,25,54,13,61,9,67,18,52,25,58,9,67,15,62,19,62,17,54,14,61,18,61,16,49,17,62,10,55,11,64,17,59,15,59,23,51
13,0.15636373193096162,15,54,20,53,18,64,18,62,14,65,14,58,14,59,14,68,18,61,0,0,12,58,16,63,19,59,16,56,26,51,13,61,17,59,16,58,26,59,13,64,10,59,15,60,21,59,16,63,13,62,20,61,19,55,21,55,19,57,18,61,18,61,21,55,18,57,14,59,14,60,16,66,13,65,11,65,10,67,17,59,12,64,26,49,15,70,21,55,15,49,13,63,20,58,14,59,13,67,13,68,17,59,11,58,17,57,14,62,14,60,18,68,12,60,16,64,1,1,15,60,13,64,19,57,27,51,14,61,8,68,17,53,23,59,12,64,12,62,20,59,16,50,12,64,17,61,13,50,16,62,10,54,9,63,16,60,12,61,22,52
14,0.16940117421695172,14,55,19,53,14,66,16,61,15,63,15,57,12,61,14,68,13,63,0,2,10,58,16,63,18,60,19,52,20,57,10,61,16,59,17,55,25,55,13,64,12,55,14,60,21,58,10,69,15,59,21,61,18,55,18,57,18,58,12,67,18,58,21,52,18,57,12,59,13,57,15,66,13,61,13,64,11,66,15,59,12,62,29,49,12,72,25,52,14,48,14,60,18,59,14,57,12,67,13,67,10,64,9,59,13,60,15,61,14,60,12,74,15,57,12,67,1,1,12,62,11,63,23,55,27,50,16,60,9,65,21,49,21,59,13,62,11,61,20,59,14,51,14,63,15,64,12,49,12,62,9,55,12,60,15,61,15,58,24,50
15,0.1825721283960317,15,53,18,55,12,67,13,64,17,58,16,55,14,59,13,67,11,66,1,2,11,57,15,63,18,60,19,50,19,57,13,58,13,62,17,54,22,58,12,65,14,52,12,61,22,59,11,67,19,55,21,61,18,56,22,53,16,59,9,68,15,59,18,53,19,57,11,61,13,53,14,65,13,61,11,64,13,62,13,57,10,64,32,47,16,67,22,54,16,46,15,60,16,60,16,54,8,68,11,67,9,64,8,59,12,60,13,61,16,56,10,74,16,55,14,63,1,1,11,62,13,60,25,52,25,53,16,59,7,67,19,49,24,53,14,59,10,63,22,57,12,51,12,64,17,61,13,48,12,62,11,53,10,62,12,63,11,60,19,55
16,0.19586670121062383,16,52,16,57,11,68,10,67,16,59,18,53,17,55,13,66,14,62,1,2,16,53,16,61,21,57,18,51,16,61,16,55,13,62,16,55,25,55,10,67,15,51,14,59,19,61,11,66,19,55,21,55,16,58,21,55,19,56,5,71,13,60,16,53,18,57,13,58,20,46,13,66,15,60,9,63,13,62,13,55,7,65,29,49,19,62,20,56,14,49,13,60,18,58,16,53,9,67,14,63,16,57,7,57,16,56,17,55,19,52,9,74,18,53,11,64,1,1,11,62,12,58,22,54,22,56,16,58,11,62,15,53,22,54,14,59,8,64,22,57,11,52,9,66,14,62,12,48,12,61,13,49,11,61,10,65,8,61,16,57
17,0.209374024109312,18,46,15,52,10,68,9,66,14,62,23,45,17,54,13,61,15,59,1,2,17,51,17,59,22,53,16,53,15,59,13,58,18,58,17,55,25,53,13,64,16,50,15,57,19,63,10,65,22,52,19,56,16,56,20,55,18,53,8,69,13,60,17,51,19,53,13,56,18,50,11,68,10,63,13,57,14,61,12,54,9,62,25,51,20,62,20,55,12,49,16,58,16,58,12,55,12,65,11,64,14,57,7,55,16,55,15,57,15,55,10,71,16,55,10,63,1,1,12,61,13,55,23,54,18,57,17,56,11,62,16,50,21,55,14,56,8,63,19,59,12,52,9,67,13,60,13,47,14,57,10,50,11,59,10,63,11,57,15,55
18,0.2230980200914264,18,44,15,52,10,68,7,68,15,61,22,46,15,54,15,56,16,57,1,2,22,45,14,58,17,56,14,54,13,59,14,57,20,54,17,55,24,53,13,61,16,48,12,58,17,63,6,68,20,53,18,55,14,58,17,57,20,50,5,70,11,61,13,53,18,54,11,57,19,47,9,68,9,62,13,55,15,61,10,55,8,63,21,53,17,64,24,52,10,49,14,60,18,58,11,54,14,64,11,64,14,57,10,53,16,52,16,55,14,55,10,71,16,53,9,63,1,2,13,60,17,51,21,57,18,56,15,56,11,61,17,49,22,56,14,54,9,62,17,62,12,49,6,68,15,58,14,46,11,59,8,51,9,61,10,61,11,56,16,54
19,0.23697903906236006,21,44,12,56,8,69,6,67,16,61,23,45,14,54,16,53,15,59,1,2,23,43,13,59,16,55,16,52,13,59,14,54,18,55,19,52,21,56,16,57,16,46,10,60,19,62,8,66,17,54,17,54,14,58,17,57,23,45,5,69,10,61,17,50,16,56,11,56,20,44,9,68,12,60,10,58,16,60,11,53,9,62,22,52,11,70,21,53,11,48,16,56,18,58,9,54,15,63,16,60,12,57,8,52,18,48,16,52,13,56,8,71,16,51,10,61,1,2,13,60,17,52,15,63,20,54,13,57,11,61,18,50,20,56,9,55,12,59,19,60,11,49,7,64,15,54,16,44,12,57,12,47,7,62,10,60,10,58,19,52
20,0.25105148422813905,18,44,13,55,11,65,4,68,15,60,20,48,13,54,16,53,14,58,1,2,26,41,13,57,14,56,13,55,18,55,14,51,18,54,15,55,21,57,17,55,13,47,11,58,18,63,10,63,16,51,17,53,14,59,18,56,26,41,6,68,11,59,15,50,12,57,13,53,15,49,13,64,6,66,9,56,18,59,15,50,10,59,20,54,10,70,23,50,11,49,16,56,23,52,10,52,15,62,11,64,13,56,10,48,15,52,18,50,11,59,10,69,13,53,11,60,1,2,11,62,20,50,14,62,17,56,12,58,9,63,17,51,18,57,11,52,14,57,19,56,11,48,9,62,15,51,16,42,13,55,13,45,8,60,9,58,11,55,17,53
21,0.2652861375177533,21,42,11,58,12,62,4,68,13,62,15,51,13,52,13,55,13,56,1,2,24,39,11,59,9,59,14,54,17,55,12,53,18,53,17,51,23,57,17,56,15,45,13,53,16,63,14,59,16,53,19,50,12,60,19,54,22,45,6,64,8,61,15,49,16,51,14,49,13,48,14,61,8,62,9,55,18,57,15,50,11,58,17,54,7,72,18,52,11,48,17,52,24,53,8,54,15,59,13,60,15,53,11,46,15,52,19,48,7,59,14,63,13,52,12,58,1,2,10,61,19,51,11,62,15,56,15,55,10,60,16,52,18,57,9,53,15,53,17,58,11,46,9,62,17,48,14,44,14,53,11,45,9,58,9,56,15,51,18,52
22,0.2798288843108458,22,41,12,54,12,60,5,63,12,62,18,49,13,55,14,54,11,59,2,3,25,41,15,56,11,57,14,54,19,52,13,52,22,51,17,51,20,60,15,57,12,47,10,56,14,64,14,58,15,55,20,48,13,59,16,55,23,44,12,58,11,58,15,47,14,50,15,48,11,49,15,59,9,60,9,55,16,58,16,47,13,55,15,56,7,71,18,53,11,47,12,56,23,51,9,53,16,57,13,60,16,50,11,46,16,51,20,47,9,53,15,61,14,51,10,57,1,2,9,62,22,47,11,59,15,56,13,53,9,60,15,50,14,60,9,51,17,51,17,55,12,43,11,60,19,44,13,45,13,53,12,42,10,56,11,53,8,53,20,48
23,0.2945759814739557,22,41,10,54,13,58,5,62,15,57,17,48,7,61,15,53,9,58,2,3,25,41,15,54,9,59,16,51,17,56,11,52,20,52,14,52,19,61,12,59,11,48,12,54,14,60,15,56,17,53,20,46,13,56,16,53,18,46,13,55,14,56,19,45,13,53,15,48,8,51,16,57,11,59,7,55,17,57,13,48,11,57,19,48,5,70,15,54,11,45,12,54,21,51,8,51,17,55,12,61,16,49,11,46,19,46,18,49,11,50,15,60,15,51,9,56,1,2,10,61,20,50,13,54,14,57,12,53,11,58,16,47,14,56,9,51,16,51,13,57,9,44,10,61,18,44,10,46,11,55,12,41,12,53,12,52,10,49,21,45
24,0.30950334928391626,19,43,12,52,14,57,7,60,13,59,15,49,11,56,17,50,9,57,2,3,25,41,14,56,9,58,18,49,16,57,13,46,21,51,15,50,20,60,11,57,10,49,14,51,14,58,19,52,18,52,16,46,6,60,14,54,15,47,10,54,13,56,17,45,12,54,10,51,10,49,19,53,10,57,9,50,15,59,12,48,12,54,19,49,9,66,17,52,11,45,14,53,18,52,6,51,13,57,15,59,14,50,13,42,18,46,19,48,10,52,19,58,18,47,13,52,1,2,10,58,19,49,15,51,15,55,11,52,14,56,19,42,11,59,8,52,15,52,13,57,9,42,12,56,20,42,8,49,9,55,10,43,13,52,13,48,10,49,20,44
25,0.32468547387177826,17,43,13,50,12,57,6,61,9,64,13,49,10,56,14,52,8,57,2,3,22,43,15,52,10,56,22,47,17,57,13,46,19,53,12,52,22,61,17,50,11,47,15,49,12,56,18,52,15,52,16,47,8,56,15,49,12,49,6,58,10,58,13,46,14,53,10,52,11,48,22,51,9,54,8,48,15,57,16,45,10,53,16,50,10,66,18,51,10,45,15,52,18,51,12,46,13,55,15,59,18,47,14,43,16,46,15,51,11,50,22,55,20,45,13,52,1,2,10,58,17,50,16,49,13,57,8,55,13,55,17,40,12,57,6,54,19,48,11,58,10,38,13,52,18,44,11,45,9,53,10,39,13,53,11,49,12,46,21,43
