,Time,S0,I0,S1,I1,S2,I2,S3,I3,S4,I4,S5,I5,S6,I6,S7,I7,S8,I8,S9,I9,S10,I10,S11,I11,S12,I12,S13,I13,S14,I14,S15,I15,S16,I16,S17,I17,S18,I18,S19,I19,S20,I20,S21,I21,S22,I22,S23,I23,S24,I24,S25,I25,S26,I26,S27,I27,S28,I28,S29,I29,S30,I30,S31,I31,S32,I32,S33,I33,S34,I34,S35,I35,S36,I36,S37,I37,S38,I38,S39,I39,S40,I40,S41,I41,S42,I42,S43,I43,S44,I44,S45,I45,S46,I46,S47,I47,S48,I48,S49,I49,S50,I50,S51,I51,S52,I52,S53,I53,S54,I54,S55,I55,S56,I56,S57,I57,S58,I58,S59,I59,S60,I60,S61,I61,S62,I62,S63,I63,S64,I64,S65,I65,S66,I66,S67,I67,S68,I68,S69,I69,S70,I70,S71,I71,S72,I72,S73,I73,S74,I74,S75,I75,S76,I76,S77,I77,S78,I78,S79,I79
0,0.0,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55
1,0.0,30,55,29,56,30,55,30,55,31,54,30,55,30,55,29,56,30,55,29,56,29,56,28,57,30,55,30,55,29,56,30,55,30,55,31,54,30,55,31,54,29,56,30,55,30,55,31,54,30,55,30,55,30,55,30,55,30,55,29,56,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,29,56,30,55,29,56,30,55,30,54,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,29,56,32,52,30,55,30,55,30,55,31,54,31,54,31,54,28,57,30,55,30,55,30,55,30,55,30,54,30,55,29,56,31,54,30,55,29,56,28,57
2,0.01380511404267557,24,58,28,56,32,52,26,58,33,50,25,58,20,62,25,59,25,59,33,52,23,61,28,57,26,60,26,56,25,61,33,55,24,57,26,56,27,59,25,58,26,58,30,56,31,56,31,52,27,58,28,55,26,59,29,56,28,56,27,57,28,58,31,54,28,56,25,58,25,60,27,57,31,53,23,62,30,56,23,63,32,54,27,58,30,55,30,56,28,54,28,55,30,57,26,61,29,52,24,60,31,55,24,59,30,52,29,57,26,58,29,56,32,53,34,54,27,56,32,50,26,58,30,55,25,61,30,54,30,57,24,61,31,53,30,53,23,59,30,54,28,55,23,60,26,58,28,56,23,61,25,60,27,56,24,60,26,60,22,61
3,0.027258838061276672,26,52,24,60,24,57,25,58,31,51,23,59,13,68,24,58,23,59,29,55,22,62,26,58,27,59,25,58,22,64,30,56,26,54,24,56,27,60,25,59,24,60,29,55,31,55,28,56,22,59,34,52,20,62,26,57,21,61,26,55,22,62,27,57,28,56,21,62,25,60,24,59,28,56,22,63,24,62,22,62,31,54,24,61,30,54,34,51,28,54,24,59,30,58,23,61,30,50,25,59,25,61,23,60,29,54,25,62,29,56,27,58,26,58,31,55,22,61,30,50,25,57,32,53,22,65,31,53,29,59,20,66,31,51,30,53,23,57,26,58,28,54,23,59,25,58,29,56,22,61,21,64,23,60,23,60,22,64,20,63
4,0.04046438045498194,25,52,19,63,21,61,20,62,29,53,20,61,14,67,19,62,21,60,27,57,22,61,24,59,21,60,25,58,20,65,27,56,24,56,22,56,22,62,23,61,27,57,22,61,34,52,24,59,20,61,32,54,19,63,21,60,27,57,22,58,19,65,24,59,26,57,20,63,24,60,22,62,26,57,19,66,20,64,22,63,25,60,24,60,29,57,32,52,27,54,26,57,22,63,22,62,26,52,22,60,22,64,19,61,25,58,25,64,33,53,24,60,24,60,33,53,25,59,28,50,26,55,29,56,20,67,24,60,24,59,23,64,29,52,29,55,22,58,23,61,30,53,20,60,28,54,30,57,20,64,24,62,21,61,20,63,17,67,19,64
5,0.05348691480554985,23,53,19,62,16,66,20,60,26,55,18,62,19,61,17,63,20,61,22,60,24,59,23,59,20,61,21,59,22,62,27,55,22,57,23,52,23,63,22,61,26,58,23,59,29,53,24,59,20,62,28,56,20,61,22,57,27,55,21,59,19,62,20,62,24,55,22,61,21,64,20,64,24,58,20,64,19,64,24,58,23,61,21,63,28,58,30,54,22,59,21,62,19,65,19,64,26,52,21,59,24,60,20,60,22,62,23,64,30,57,19,65,22,60,32,53,23,59,27,49,22,58,24,59,16,71,24,61,21,63,17,67,28,53,28,54,22,58,24,59,29,55,18,61,24,57,28,59,20,60,21,65,20,61,17,63,18,65,17,65
6,0.06640944580802038,24,53,19,59,16,65,16,64,24,56,20,58,15,65,15,64,16,64,20,60,24,59,21,61,18,61,19,58,17,65,22,58,18,61,28,48,21,62,19,63,24,61,21,60,33,49,19,63,19,62,25,59,17,64,25,52,26,57,19,56,18,65,19,59,22,56,23,58,20,63,17,66,21,59,18,64,18,63,24,58,22,63,19,64,26,58,27,52,24,55,22,61,19,65,18,63,24,51,22,55,23,57,22,59,21,63,22,66,26,64,17,66,20,61,30,53,22,58,25,51,24,55,19,60,13,72,23,61,19,66,17,66,28,53,28,54,22,57,21,59,28,56,17,61,25,55,26,60,19,63,21,64,20,59,16,63,16,67,16,66
7,0.07928596644873796,21,54,17,60,14,66,12,66,24,55,19,59,17,64,14,64,15,64,22,59,23,61,20,62,20,59,15,63,17,64,20,59,17,62,24,52,21,61,19,62,23,62,21,59,31,51,18,66,16,63,21,63,15,65,24,50,23,59,22,52,21,63,16,61,20,57,0,1,23,61,19,66,18,60,15,64,17,65,25,55,23,60,17,67,27,59,22,56,23,54,21,62,17,65,18,63,20,53,19,59,22,56,22,56,21,62,21,68,27,64,21,64,18,62,30,53,21,58,24,49,24,56,19,57,14,72,24,59,23,61,16,65,28,53,22,59,23,56,24,57,32,55,18,60,22,58,21,65,21,58,19,64,20,56,15,60,16,65,16,66
8,0.09220518430776097,18,55,16,59,12,67,10,67,28,52,25,54,16,64,14,63,15,64,20,62,19,65,18,63,18,63,17,60,19,59,17,61,18,63,20,53,16,63,19,61,24,57,20,60,27,54,17,65,20,60,15,65,16,64,23,49,21,63,23,52,21,62,19,56,18,56,0,1,22,60,13,71,18,58,12,66,17,64,25,55,22,61,14,70,24,62,24,54,20,54,22,60,17,63,18,66,20,52,19,59,22,56,21,57,18,64,22,65,22,68,23,60,18,62,29,54,23,54,22,50,23,56,17,59,11,73,18,62,26,57,12,67,27,53,20,59,22,57,21,60,34,54,18,60,24,53,20,65,20,59,18,65,20,57,14,60,17,62,15,67
9,0.10513820348310088,16,57,14,60,14,62,11,67,26,54,27,53,17,63,16,59,12,67,22,60,16,67,19,62,14,66,17,60,16,59,17,60,17,64,12,60,15,63,19,59,24,55,20,61,25,53,17,64,20,59,15,63,18,63,23,49,20,64,21,54,19,62,17,57,19,54,0,1,22,59,12,71,17,55,8,72,15,64,19,59,21,60,14,69,21,65,25,53,18,55,23,58,18,61,17,66,22,51,17,61,19,58,19,60,18,63,22,65,21,70,22,59,18,61,24,58,24,53,19,51,20,57,18,58,12,69,17,63,26,55,10,67,25,51,17,59,23,57,17,62,31,55,15,61,23,54,24,60,18,61,17,65,17,60,13,60,17,61,16,65
