,Time,S0,I0,S1,I1,S2,I2,S3,I3,S4,I4,S5,I5,S6,I6,S7,I7,S8,I8,S9,I9,S10,I10,S11,I11,S12,I12,S13,I13,S14,I14,S15,I15,S16,I16,S17,I17,S18,I18,S19,I19,S20,I20,S21,I21,S22,I22,S23,I23,S24,I24,S25,I25,S26,I26,S27,I27,S28,I28,S29,I29,S30,I30,S31,I31,S32,I32,S33,I33,S34,I34,S35,I35,S36,I36,S37,I37,S38,I38,S39,I39,S40,I40,S41,I41,S42,I42,S43,I43,S44,I44,S45,I45,S46,I46,S47,I47,S48,I48,S49,I49,S50,I50,S51,I51,S52,I52,S53,I53,S54,I54,S55,I55,S56,I56,S57,I57,S58,I58,S59,I59,S60,I60,S61,I61,S62,I62,S63,I63,S64,I64,S65,I65,S66,I66,S67,I67,S68,I68,S69,I69,S70,I70,S71,I71,S72,I72,S73,I73,S74,I74,S75,I75,S76,I76,S77,I77,S78,I78,S79,I79
14,0.17163221480070462,20,60,11,63,12,68,14,69,13,63,13,55,18,57,19,59,11,68,8,63,19,57,19,55,11,64,0,1,15,57,24,52,19,54,16,51,18,47,16,58,18,58,19,51,16,60,17,55,11,64,14,57,13,61,11,67,12,62,5,70,16,54,19,54,1,0,17,54,11,57,10,63,22,55,19,50,8,52,20,51,17,60,19,56,12,58,20,55,16,58,13,63,12,58,14,64,17,43,13,62,16,58,13,64,13,56,11,57,18,52,16,54,16,46,16,63,13,60,12,60,20,59,15,56,9,66,10,72,24,45,19,51,16,60,23,57,16,57,19,54,21,62,17,62,14,57,14,63,13,59,11,58,19,58,11,61,7,63,20,60
15,0.18505923185766204,19,61,11,62,18,64,17,67,13,63,13,55,16,60,19,58,13,66,10,60,16,60,16,58,10,64,0,1,14,59,26,50,19,54,17,48,19,46,15,57,16,60,17,52,16,60,19,52,10,65,14,57,13,58,11,65,12,60,9,65,15,53,19,54,1,0,17,55,13,54,8,61,23,57,16,50,9,51,19,49,19,59,21,51,12,58,21,52,13,61,12,64,12,59,14,64,16,43,15,60,14,62,14,63,12,56,12,55,21,48,16,54,14,48,12,66,10,62,14,58,19,60,12,57,9,66,9,73,22,46,21,52,10,66,22,55,13,61,17,56,21,61,15,63,12,57,18,60,11,60,11,55,18,59,10,61,8,60,20,59
16,0.19856698734362488,18,60,10,61,21,61,14,68,11,65,14,54,17,59,18,56,15,62,11,58,19,57,13,60,11,61,0,1,15,56,24,52,18,54,16,49,19,47,15,58,14,59,16,54,18,56,15,54,9,64,13,58,12,56,13,62,13,58,11,62,15,52,21,52,1,0,11,60,17,52,8,58,21,58,14,49,14,46,19,47,18,61,23,48,13,55,20,53,14,58,12,64,15,56,17,61,17,42,14,60,12,63,12,65,14,56,13,54,19,48,12,57,11,50,10,65,9,61,17,56,20,58,6,63,10,65,10,72,17,49,20,54,10,66,21,54,13,61,17,55,17,62,13,64,10,57,15,63,9,62,11,54,16,57,8,63,8,58,15,64
17,0.21217304385638344,21,55,9,59,21,60,17,64,10,66,15,52,15,60,14,59,17,59,10,58,19,58,15,55,8,64,0,1,14,58,18,58,17,54,15,51,21,43,17,54,12,60,14,54,16,58,14,55,11,59,13,58,10,55,15,59,13,58,12,60,14,53,19,53,1,0,11,57,15,52,10,56,23,56,16,47,14,45,19,47,19,61,19,50,12,52,20,54,11,61,17,58,17,54,18,60,15,43,16,61,10,63,10,67,11,59,14,54,17,49,12,53,12,49,9,64,11,59,16,55,21,56,8,59,12,63,9,73,18,47,18,51,11,63,19,55,16,58,13,58,17,61,14,63,11,54,16,61,11,59,12,52,14,59,9,60,10,54,16,63
18,0.2258995891140811,18,57,10,58,17,62,17,65,8,65,14,50,14,62,14,60,20,56,11,53,20,58,13,54,8,61,0,1,11,60,15,59,13,57,17,48,20,40,16,54,12,60,14,53,17,55,15,55,6,62,12,57,13,51,16,57,16,54,13,56,15,51,20,51,1,0,12,59,13,53,9,57,22,55,16,46,12,48,22,45,18,62,17,50,11,52,18,54,12,59,15,57,16,55,16,62,14,43,17,59,9,63,9,66,11,59,13,54,16,50,11,55,12,48,11,60,11,58,15,54,17,60,9,57,11,63,7,73,19,44,17,53,11,62,19,55,17,58,12,60,15,62,15,61,10,55,15,61,11,58,14,50,13,60,10,59,12,52,16,63
19,0.23979820308816807,18,57,13,55,18,61,19,64,12,63,15,49,11,64,17,58,17,59,14,49,15,60,17,49,10,59,0,1,12,60,12,61,10,58,16,48,20,41,14,55,13,58,14,51,13,58,14,56,8,56,14,54,16,48,15,57,17,54,12,56,13,53,18,50,1,0,14,57,8,58,10,55,16,59,18,42,13,47,21,46,15,65,14,53,10,51,18,52,13,56,14,56,16,53,14,62,13,43,18,57,12,60,10,65,10,61,12,55,15,51,10,56,11,48,13,57,14,53,18,49,15,60,9,57,10,64,9,69,19,44,18,52,12,59,18,54,16,60,14,58,10,66,15,60,9,57,12,63,15,54,15,49,9,64,10,59,12,50,18,61
20,0.2538609336145306,18,59,15,55,21,58,16,64,10,63,14,50,8,64,14,60,18,57,15,49,14,61,15,51,10,57,0,1,15,59,10,59,12,56,16,48,18,41,13,55,15,55,12,52,12,59,11,58,12,50,14,54,18,47,17,56,14,54,14,53,13,53,17,50,1,0,15,58,9,55,16,49,14,60,15,44,11,47,22,44,15,64,10,53,13,47,16,54,12,57,12,57,18,53,14,59,15,40,21,55,12,59,13,62,10,59,11,54,15,50,10,54,10,48,11,58,13,52,17,50,14,62,11,55,10,64,11,65,20,43,18,51,13,56,17,56,16,60,16,55,11,64,16,58,11,56,11,62,13,54,17,47,9,63,14,55,13,49,17,60
21,0.2680832389450053,13,63,14,56,19,58,15,62,13,57,13,51,10,61,16,55,16,58,16,47,16,58,15,52,12,56,0,1,17,56,11,56,12,54,14,50,17,42,14,58,13,52,15,49,13,56,12,57,10,53,8,58,18,47,17,56,12,55,16,49,15,48,18,50,1,0,14,59,8,56,17,47,16,56,10,48,10,48,22,44,11,66,10,52,10,48,17,52,13,58,16,52,20,52,14,57,13,42,23,53,14,56,12,61,10,58,10,54,15,50,11,54,9,48,15,54,15,49,18,48,12,63,11,55,7,65,13,61,14,47,18,51,10,58,17,54,14,61,16,55,10,65,16,55,10,56,12,61,13,56,14,49,12,62,14,55,13,48,16,63
22,0.2824600518670225,15,60,13,57,22,55,15,62,12,58,11,52,14,55,14,55,14,60,15,46,12,61,16,50,13,55,0,1,17,58,13,53,12,55,17,46,16,43,8,62,15,49,17,48,12,56,9,58,12,53,8,56,19,46,14,60,11,55,14,49,14,47,18,50,0,0,11,61,8,54,17,46,15,56,11,49,11,46,19,47,10,65,12,50,13,43,18,51,14,58,15,51,21,49,14,57,14,40,27,49,16,55,10,62,10,57,11,52,14,52,14,52,8,46,14,56,15,47,16,52,8,67,13,55,10,62,13,60,14,46,18,51,10,57,16,52,16,59,18,50,12,62,16,55,10,52,11,59,11,56,13,47,10,62,11,58,16,44,17,63
23,0.2971182729271388,14,58,12,56,18,58,13,63,9,59,11,50,12,57,13,53,12,60,17,43,15,55,21,44,12,55,0,1,14,59,14,53,13,54,17,46,13,43,10,58,18,45,20,45,10,55,9,58,11,53,8,56,19,46,13,61,12,55,15,45,10,51,17,49,0,0,10,61,12,51,17,44,13,55,14,45,11,45,19,45,8,63,14,48,13,42,15,51,14,58,17,49,21,49,11,58,15,39,29,49,16,54,10,61,11,54,10,51,15,49,17,47,6,45,11,58,16,44,12,55,8,65,12,55,10,62,12,61,14,46,11,57,7,57,12,54,13,63,17,51,10,63,19,54,11,52,12,58,9,56,12,47,11,59,12,57,15,42,14,66
24,0.31197966101752383,15,58,12,55,13,62,14,59,10,58,11,49,11,56,11,55,12,60,20,42,15,54,24,42,9,56,0,1,15,57,12,53,14,52,18,45,14,43,13,54,18,48,18,46,9,55,7,59,12,51,6,57,18,46,11,63,12,54,15,44,10,50,13,53,0,0,8,63,13,51,15,46,15,53,14,44,10,46,15,48,8,61,14,47,11,44,17,47,14,55,17,48,17,53,11,58,13,41,25,53,17,51,12,57,11,52,13,48,14,50,17,46,8,40,11,57,19,40,11,55,7,65,14,53,10,61,11,60,16,44,11,56,9,55,15,52,15,61,16,50,11,62,21,51,10,52,12,56,10,54,10,48,13,56,14,56,14,42,15,64
25,0.3270448700461305,11,58,12,55,14,61,11,61,9,60,11,49,6,59,12,53,11,61,20,41,17,53,25,41,9,56,1,0,12,59,12,51,14,53,18,44,16,39,13,50,16,49,15,49,10,53,7,59,9,53,7,55,20,45,14,58,12,52,15,45,14,44,11,56,0,0,9,64,15,48,14,47,17,52,13,43,13,42,13,49,8,61,14,47,9,44,17,47,16,52,14,48,18,49,10,59,12,41,27,48,17,50,10,58,12,50,14,45,13,51,16,47,6,42,11,57,19,38,14,51,8,63,18,49,11,60,11,58,12,46,9,55,7,56,15,52,13,64,13,49,11,62,18,52,10,49,15,53,10,56,11,45,11,54,18,52,15,41,14,61
26,0.3424141687791489,15,56,16,53,11,60,6,63,12,57,13,44,7,58,14,50,15,57,19,42,14,55,23,42,13,53,1,0,9,60,13,49,14,53,16,44,14,41,18,45,20,45,13,51,11,51,6,59,9,52,10,51,19,44,14,57,9,55,14,43,13,45,11,57,0,0,7,65,15,45,15,46,13,56,14,43,12,43,19,45,8,61,12,47,11,41,16,49,17,51,12,47,17,49,12,56,10,43,25,50,20,48,9,58,13,48,12,48,13,51,14,48,7,41,12,57,22,35,14,49,10,58,15,51,8,59,8,61,14,44,7,58,8,55,18,47,13,62,17,43,12,60,19,49,9,49,17,49,10,57,10,47,10,52,15,54,13,41,21,56
27,0.358095738077751,13,55,16,50,13,58,9,59,15,53,14,43,5,57,15,49,12,58,19,41,12,55,20,43,12,54,1,0,10,57,16,45,12,56,12,48,13,43,21,43,19,44,12,53,13,48,6,59,8,51,17,43,23,40,14,56,10,54,10,46,15,44,9,59,0,0,7,63,18,39,15,44,12,57,16,41,12,44,19,45,9,58,13,44,11,40,17,47,17,50,11,48,18,48,9,57,10,44,21,54,22,47,8,59,13,46,16,43,11,52,14,46,7,38,11,55,21,37,17,46,12,54,20,46,7,60,8,61,14,43,9,54,8,54,17,47,11,62,15,44,11,59,18,47,9,49,14,53,11,55,10,49,11,50,15,52,12,42,19,56
28,0.3739987915322286,11,57,14,51,14,53,8,58,12,56,13,43,5,57,13,51,10,58,13,46,13,55,19,43,12,52,1,1,12,53,12,47,13,54,12,46,16,42,20,43,17,46,11,51,13,47,9,55,9,49,20,41,20,43,14,55,12,51,8,48,13,45,13,55,0,0,9,59,17,38,14,46,19,47,13,44,11,45,21,45,5,60,15,42,0,0,18,48,20,47,12,47,16,47,7,56,10,43,24,52,18,51,7,59,12,46,20,40,14,48,12,48,6,37,13,51,20,38,16,47,10,54,20,46,9,57,6,63,17,37,12,50,8,52,16,44,11,61,14,45,14,56,16,49,8,49,13,54,10,57,9,50,13,46,16,50,11,43,13,62
29,0.3900959340671396,10,55,13,52,9,56,6,56,12,57,13,42,6,56,16,47,9,59,13,46,9,58,18,43,12,51,1,2,13,52,12,47,14,52,12,46,14,44,14,46,17,45,12,50,12,47,8,54,14,47,18,42,23,39,16,54,17,47,10,46,14,45,18,50,0,0,9,57,16,38,11,49,17,49,10,48,8,46,17,50,6,58,17,40,0,0,16,48,21,45,9,48,14,47,8,55,9,43,25,50,16,52,7,59,13,46,21,38,12,50,16,45,7,35,15,49,20,38,17,47,9,56,19,45,9,53,9,57,18,36,10,50,7,52,17,42,8,59,15,41,14,55,17,46,10,47,17,51,12,54,11,47,14,45,16,50,12,41,9,64
30,0.4064779352419124,11,53,12,53,12,52,11,53,11,52,12,42,8,54,16,47,11,58,14,44,12,52,17,40,11,51,0,2,17,46,11,47,12,52,10,46,14,44,17,44,19,44,13,48,13,45,5,56,15,45,18,42,22,40,14,55,16,46,10,47,15,43,19,50,0,0,9,57,0,0,11,48,14,51,11,47,6,47,17,50,6,59,21,39,0,0,15,47,20,45,10,46,16,43,7,54,12,41,23,51,16,50,7,57,13,47,19,37,13,48,18,42,9,34,14,50,19,40,18,46,8,55,17,47,9,53,15,51,17,35,12,48,8,50,14,44,10,54,17,37,12,57,17,46,11,45,12,52,9,55,11,46,13,44,15,47,12,39,10,62
31,0.42317054854725933,15,50,13,52,13,51,10,50,9,54,12,42,8,54,14,47,15,54,13,45,11,51,17,39,14,48,0,2,17,44,11,46,9,54,15,42,15,44,18,42,18,45,13,48,13,45,9,52,14,46,19,38,20,43,17,53,14,46,10,45,14,40,17,49,0,0,9,55,0,0,11,46,14,50,12,45,7,45,18,47,7,57,24,34,0,0,17,46,19,44,12,41,15,42,4,56,14,39,22,50,16,50,11,51,12,46,16,39,15,44,13,47,4,39,14,49,20,37,18,45,7,57,15,49,12,47,13,54,15,36,10,48,8,48,16,41,11,51,17,37,20,47,15,48,8,47,9,54,11,53,13,43,13,44,15,46,11,39,16,55
32,0.4401720532443213,13,53,12,51,11,50,6,54,7,56,10,43,9,50,14,47,13,57,16,43,12,51,17,39,13,48,0,3,16,43,16,41,11,51,15,42,14,44,17,41,17,46,13,48,17,43,11,48,13,47,16,37,20,42,15,53,14,45,11,43,13,40,18,48,0,0,14,50,0,0,15,42,14,51,13,43,9,43,19,44,9,53,24,34,0,0,15,47,19,45,9,40,16,39,6,55,11,38,22,48,13,52,12,48,13,42,17,37,13,45,13,47,3,39,12,51,16,42,16,47,9,55,14,50,9,49,11,57,16,35,11,47,7,49,18,40,12,50,15,37,21,47,15,48,8,45,14,45,9,54,15,43,14,39,17,42,12,38,15,56
33,0.45748239690240783,11,55,11,51,15,48,2,56,9,54,11,41,13,48,14,47,14,56,18,41,17,46,15,41,14,46,0,3,16,43,14,42,11,49,16,41,11,47,18,41,17,45,17,43,19,40,12,46,11,48,16,37,23,39,10,58,12,46,11,41,13,40,13,53,0,0,14,50,0,0,14,42,11,53,13,41,9,41,22,42,10,52,21,34,0,0,18,44,19,42,14,35,15,40,8,52,11,36,24,48,12,52,17,44,13,42,20,33,13,43,11,48,4,38,11,49,17,39,17,42,10,54,13,50,9,48,10,56,16,35,14,44,7,48,19,41,12,51,18,37,22,47,18,44,6,47,10,48,9,54,13,41,15,38,18,42,11,38,14,57
34,0.4751726478199811,9,56,10,50,14,47,2,56,8,54,12,40,13,47,16,43,15,56,18,41,19,47,15,39,13,46,0,3,16,41,17,37,12,49,17,38,10,46,20,37,18,44,11,44,16,39,12,44,9,47,17,35,23,35,11,56,16,45,10,40,15,39,16,49,0,0,12,51,0,0,14,40,10,51,12,42,10,38,21,42,10,50,20,37,0,0,19,45,20,40,15,32,13,41,8,52,13,32,25,48,11,53,15,46,11,43,19,33,11,45,15,46,3,37,11,47,17,37,20,41,7,57,17,46,8,47,9,54,16,35,15,43,7,47,13,44,11,50,23,33,25,45,15,48,10,44,9,46,8,54,13,41,16,38,14,44,11,36,11,59
35,0.4932791826813405,11,54,9,48,11,47,4,54,5,56,11,41,9,51,17,42,14,55,17,40,21,45,16,39,14,44,0,3,16,39,17,37,15,47,18,37,9,47,20,36,21,42,11,42,13,40,12,43,10,47,15,33,22,37,12,55,14,45,13,38,13,39,17,47,0,0,11,50,0,0,15,39,10,48,15,38,12,35,19,42,9,50,19,38,0,0,21,42,22,38,14,32,11,39,7,51,11,34,25,48,15,48,18,42,15,42,17,36,11,44,15,44,4,35,14,43,18,36,22,37,9,53,19,44,10,44,9,53,15,33,11,44,8,44,13,41,13,48,23,35,23,48,14,48,8,44,11,43,4,57,12,43,18,35,13,44,10,35,11,59
36,0.511813819580093,7,58,6,50,13,45,7,51,7,52,11,42,10,48,16,43,16,52,15,41,22,44,17,38,12,46,0,3,16,38,17,37,16,45,16,38,7,46,22,32,24,39,12,40,14,39,10,45,9,48,18,30,19,39,10,55,10,47,11,39,15,37,15,45,0,0,12,47,0,0,15,38,13,47,17,35,12,36,22,40,11,48,22,36,0,0,18,42,18,43,15,29,8,41,9,47,13,32,22,48,17,47,16,43,17,40,16,35,11,41,15,44,7,31,16,42,14,40,22,37,11,48,19,43,11,41,12,49,16,33,11,44,8,42,16,37,12,46,20,38,18,51,16,44,7,44,9,46,8,52,11,43,19,33,17,39,11,33,10,60
37,0.530764276375768,9,56,4,50,15,43,10,46,7,52,13,39,9,45,17,42,18,48,17,38,23,42,18,36,14,47,1,2,20,34,17,37,16,47,18,34,9,42,19,34,23,40,10,42,12,39,11,43,13,44,18,29,17,42,7,54,10,46,8,41,15,36,18,41,0,0,13,45,0,0,18,37,13,46,20,32,11,36,17,44,10,43,18,37,0,0,18,41,17,42,15,28,8,41,10,47,13,31,19,48,14,46,14,46,16,41,13,37,12,40,18,40,8,30,13,45,12,39,17,41,14,45,19,46,10,42,13,49,13,36,13,39,10,39,13,38,11,46,19,37,18,50,16,42,8,44,9,45,8,50,14,39,15,35,14,41,10,33,15,56
38,0.5499146001092982,12,48,11,40,11,45,9,46,9,48,15,38,7,44,18,41,17,47,19,36,24,40,18,36,11,49,1,2,20,34,16,38,18,44,18,34,7,43,20,32,19,45,9,39,10,40,12,43,10,45,16,32,15,42,9,51,11,44,7,41,16,36,17,40,0,0,10,48,1,0,12,42,14,43,21,31,11,32,14,45,7,45,16,38,0,1,15,44,15,44,17,26,10,39,7,49,15,30,13,52,17,40,12,47,16,40,17,33,10,42,21,38,7,30,17,42,8,41,18,39,13,44,16,50,11,42,9,52,11,37,13,38,9,40,13,35,12,45,15,40,19,51,18,37,8,43,14,40,8,49,17,38,17,34,12,39,6,38,16,55
