,Time,S0,I0,S1,I1,S2,I2,S3,I3,S4,I4,S5,I5,S6,I6,S7,I7,S8,I8,S9,I9,S10,I10,S11,I11,S12,I12,S13,I13,S14,I14,S15,I15,S16,I16,S17,I17,S18,I18,S19,I19,S20,I20,S21,I21,S22,I22,S23,I23,S24,I24,S25,I25,S26,I26,S27,I27,S28,I28,S29,I29,S30,I30,S31,I31,S32,I32,S33,I33,S34,I34,S35,I35,S36,I36,S37,I37,S38,I38,S39,I39,S40,I40,S41,I41,S42,I42,S43,I43,S44,I44,S45,I45,S46,I46,S47,I47,S48,I48,S49,I49,S50,I50,S51,I51,S52,I52,S53,I53,S54,I54,S55,I55,S56,I56,S57,I57,S58,I58,S59,I59,S60,I60,S61,I61,S62,I62,S63,I63,S64,I64,S65,I65,S66,I66,S67,I67,S68,I68,S69,I69,S70,I70,S71,I71,S72,I72,S73,I73,S74,I74,S75,I75,S76,I76,S77,I77,S78,I78,S79,I79
0,0.0,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55,30,55
1,0.0,28,57,30,55,31,53,30,55,30,55,31,54,30,55,30,54,30,56,30,55,30,55,29,56,30,55,29,56,31,54,29,56,30,55,30,55,31,54,28,56,29,56,30,55,31,54,30,55,30,55,30,55,30,55,30,55,31,53,30,55,30,56,30,55,30,55,30,55,31,55,30,55,30,55,29,56,30,55,29,56,30,55,30,55,31,54,30,55,30,55,29,57,30,55,30,55,30,54,29,56,30,55,29,56,30,55,30,55,30,55,31,54,30,54,30,55,30,55,30,55,30,55,30,55,29,56,31,55,30,55,30,55,30,55,32,54,30,55,30,55,29,56,30,54,30,55,30,55,30,54,30,55,30,55,32,54,30,55,30,55
2,0.013793991778202426,25,55,28,56,27,55,28,55,23,59,26,57,26,60,27,56,27,60,28,57,33,51,31,55,32,53,27,55,27,57,23,60,28,57,30,55,27,58,22,57,25,58,24,62,29,55,27,58,26,58,32,50,27,56,31,55,31,55,29,57,27,58,28,57,24,60,26,59,30,53,23,61,31,52,23,64,37,48,32,51,36,49,27,58,26,60,25,57,29,56,29,56,29,54,30,56,30,53,30,54,25,58,31,55,25,59,28,54,29,54,26,59,24,59,28,55,28,55,25,58,29,57,21,63,26,59,31,54,29,56,28,56,24,59,26,56,29,55,24,59,30,57,28,56,24,59,28,58,27,55,24,61,25,59,34,49,28,55,27,58
3,0.02739881695399067,25,55,25,58,22,57,22,59,21,58,27,56,23,63,28,55,26,59,26,57,32,52,27,59,24,59,25,56,24,57,21,61,17,65,27,57,26,58,20,60,24,60,23,61,31,54,27,58,27,57,29,52,22,57,25,59,28,55,31,57,21,62,23,62,23,58,28,55,27,57,21,62,32,51,19,67,38,44,29,53,30,51,23,60,26,61,26,56,27,56,28,56,26,55,30,57,32,50,29,54,23,58,33,53,24,58,29,51,22,60,22,60,24,58,24,57,25,59,24,55,29,57,18,67,27,57,29,55,27,56,27,57,24,59,25,57,29,54,19,64,28,58,26,60,22,61,27,55,24,57,24,60,24,59,32,50,28,56,26,59
4,0.04078982318378081,21,59,27,57,23,56,22,59,20,57,25,58,22,62,25,56,26,59,26,58,28,54,26,60,23,59,25,56,20,59,23,60,15,66,22,61,22,62,21,60,20,61,27,55,29,57,21,63,22,62,28,54,20,59,26,58,22,59,28,58,16,65,18,65,25,56,25,57,28,53,17,65,30,51,18,68,37,44,28,52,27,52,25,59,24,62,22,58,24,58,24,59,23,57,32,55,28,54,28,55,18,57,31,53,28,52,25,55,21,59,21,63,22,60,23,57,23,62,22,56,22,62,17,68,27,56,29,53,22,60,22,62,24,59,25,56,26,56,15,67,27,59,25,60,21,63,28,54,25,55,17,66,21,60,29,52,26,58,24,59
5,0.05403913710806027,23,55,26,59,22,56,20,60,22,55,23,57,20,63,27,53,21,62,24,59,21,60,22,61,21,63,22,59,20,57,21,62,13,65,19,64,19,64,18,61,21,57,24,59,24,62,17,67,23,62,24,57,20,58,19,64,23,58,24,61,16,66,19,63,24,55,22,59,25,54,14,68,26,53,15,69,36,43,23,58,20,54,24,61,29,59,21,58,20,59,22,61,20,58,31,55,23,57,26,58,18,57,26,60,27,52,24,54,18,57,20,63,21,60,23,55,23,59,24,54,16,65,19,65,23,61,28,53,23,59,24,58,22,60,27,53,30,51,13,67,23,63,27,59,15,67,26,54,24,54,16,67,18,62,32,48,25,59,28,54
6,0.06718214971591296,26,53,20,64,21,57,20,61,21,54,23,56,19,62,25,53,18,63,19,63,19,63,20,61,21,65,23,56,20,56,14,68,13,64,20,64,19,63,19,60,18,60,22,55,23,63,18,66,22,62,24,59,23,55,18,66,21,60,24,59,17,62,18,64,25,54,20,60,21,56,15,66,22,55,18,66,37,39,21,60,20,51,18,64,24,65,20,55,23,56,21,61,19,60,29,57,19,60,26,57,16,58,23,63,28,51,22,55,16,57,18,61,23,59,22,55,22,58,27,48,15,64,14,68,24,59,29,51,20,60,21,60,22,59,22,56,28,52,14,66,23,62,21,64,13,67,26,53,27,51,19,62,16,66,33,47,24,59,30,49
7,0.0803315772366181,22,56,16,67,20,59,19,58,19,56,23,56,18,62,24,52,16,65,12,69,17,65,22,61,16,70,24,54,19,54,15,68,13,60,19,66,15,64,16,61,20,58,19,59,23,64,14,69,22,60,20,63,22,57,20,64,20,62,23,59,19,59,17,64,30,48,20,59,20,58,12,66,19,57,17,65,40,37,17,62,19,50,18,63,19,68,17,57,21,57,16,62,20,60,33,53,20,59,18,63,17,57,20,65,26,52,21,57,12,59,22,58,19,60,18,60,19,61,24,49,13,67,16,66,20,61,24,56,19,61,19,60,23,57,20,58,28,53,11,69,22,64,19,64,16,62,23,59,27,50,15,65,14,68,29,47,22,59,28,50
8,0.09341081886314272,23,56,16,65,19,59,20,57,20,52,22,57,18,62,19,55,19,62,13,67,17,63,23,59,14,72,18,60,20,52,13,72,10,63,14,71,15,63,16,61,20,57,20,55,22,64,14,66,18,62,20,63,18,61,18,67,22,61,18,63,15,62,21,62,27,50,24,54,18,59,12,64,17,58,9,70,39,38,16,63,15,55,19,60,18,69,18,55,15,62,16,62,21,63,33,53,16,61,20,63,17,53,15,67,28,52,20,56,11,58,20,57,15,63,17,61,17,61,29,46,9,69,16,64,23,58,22,58,20,60,18,61,21,57,21,58,23,57,8,72,20,66,15,64,18,58,21,61,24,54,16,65,14,65,29,49,19,60,27,50
9,0.10645111804053631,19,60,15,63,19,58,19,57,15,55,22,54,17,61,21,53,20,60,14,67,15,64,21,59,15,69,15,63,21,52,11,74,8,63,13,68,15,62,16,59,20,59,17,58,19,66,16,60,18,63,21,62,16,61,21,63,19,62,18,62,15,62,21,62,21,54,17,59,11,64,13,62,14,60,9,67,37,41,18,61,13,56,19,59,18,67,17,56,12,65,17,61,25,56,30,55,13,63,14,68,16,51,15,66,31,49,20,56,11,57,20,57,15,63,15,62,15,63,24,48,8,68,17,60,21,58,21,55,21,59,20,60,21,58,20,57,23,56,5,72,16,71,13,64,20,56,18,62,18,59,18,65,15,65,29,50,18,60,28,47
